,step,edge_id,mean_speed,vehicle_ids
19803,73,20,8.33,()
19804,73,21,8.33,()
19805,73,22,8.33,()
19806,73,23,8.33,()
19807,73,24,2.78,()
19808,73,25,8.33,()
19809,73,26,8.33,()
19810,73,27,5.56,()
19811,73,28,8.33,()
19812,73,29,8.33,()
19813,73,3,8.33,()
19814,73,30,8.33,()
19815,73,31,3.0150651088989298,"('v_7',)"
19816,73,32,8.33,()
19817,73,33,8.33,()
19818,73,34,5.56,()
19819,73,35,8.33,()
19820,73,36,5.56,()
19821,73,37,5.56,()
19822,73,38,5.56,()
19823,73,39,5.56,()
19824,73,4,8.33,()
19825,73,40,8.33,()
19826,73,41,5.56,()
19827,73,42,8.33,()
19828,73,43,5.56,()
19829,73,44,5.56,()
19830,73,45,8.33,()
19831,73,46,8.33,()
19832,73,47,5.56,()
19833,73,48,5.56,()
19834,73,49,2.78,()
19835,73,50,8.33,()
19836,73,51,8.33,()
19837,73,52,8.33,()
19838,73,53,2.78,()
19839,73,54,8.33,()
19840,73,55,5.56,()
19841,73,56,8.33,()
19842,73,57,8.33,()
19843,73,58,8.33,()
19844,73,59,2.78,()
19845,73,6,8.33,()
19846,73,60,8.33,()
19847,73,61,5.56,()
19848,73,62,8.33,()
19849,73,63,8.33,()
19850,73,64,8.33,()
19851,73,65,5.56,()
19852,73,66,2.78,()
19853,73,67,2.78,()
19854,73,68,2.78,()
19855,73,69,8.33,()
19856,73,7,5.56,()
19857,73,70,5.56,()
19858,73,71,4.804936225553516,"('v_4', 'v_5')"
19859,73,72,5.56,()
19860,73,8,8.33,()
19861,73,9,7.9720516424859875,"('v_0',)"
19862,73,:10253939533_0,5.43,()
19863,73,:10253939533_1,5.56,()
19864,73,:10602668616_0,5.06,()
19865,73,:10602668616_1,5.04,()
19866,73,:10602668616_2,8.33,()
19867,73,:10602668621_0,6.95,()
19868,73,:10602668621_1,4.67,()
19869,73,:10602668621_2,6.335808983459847,"('v_6',)"
19870,73,:135109553_0,5.56,()
19871,73,:135109553_1,6.28,()
19872,73,:135109553_2,4.91,()
19873,73,:135109553_3,5.56,()
19874,73,:135109553_4,6.95,()
19875,73,:135109553_5,8.33,()
19876,73,:135109553_6,6.95,()
19877,73,:135109553_7,6.95,()
19878,73,:135109570_0,8.33,()
19879,73,:135109570_2,5.06,()
19880,73,:135109574_0,8.33,()
19881,73,:135109574_1,7.58,()
19882,73,:135109574_2,4.85,()
19883,73,:135109574_3,8.33,()
19884,73,:135109580_0,4.71,()
19885,73,:135109580_1,6.95,()
19886,73,:135109580_2,8.33,()
19887,73,:17648104_0,8.33,()
19888,73,:17648104_1,6.609999999999999,()
19889,73,:17648111_0,3.94,()
19890,73,:2384200130_0,5.87,()
19891,73,:2384200130_1,8.33,()
19892,73,:2384200130_2,8.33,()
19893,73,:2384200130_4,8.33,()
19894,73,:2384200132_0,8.33,()
19895,73,:2384200132_1,8.33,()
19896,73,:247416072_0,8.33,()
19897,73,:247416072_1,8.33,()
19898,73,:247416072_2,6.91,()
19899,73,:247416072_3,5.16,()
19900,73,:247416073_0,5.61,()
19901,73,:26165090_0,6.92,()
19902,73,:2996413692_0,7.67,()
19903,73,:2996413692_1,5.07,()
19904,73,:3562601793_0,8.33,()
19905,73,:3562601793_1,6.95,()
19906,73,:3562601793_2,6.95,()
19907,73,:3562601793_3,6.95,()
19908,73,:3562601793_4,4.7,()
19909,73,:3562601793_5,8.33,()
19910,73,:3562601793_6,6.95,()
19911,73,:3562601802_0,8.33,()
19912,73,:3562601802_1,6.67,()
19913,73,:3562601802_2,4.69,()
19914,73,:3562601802_3,6.95,()
19915,73,:3562601802_4,6.95,()
19916,73,:3562601802_5,8.33,()
19917,73,:3562601802_6,6.67,()
19918,73,:3562601807_0,5.56,()
19919,73,:3562601807_1,5.56,()
19920,73,:3562601807_2,5.56,()
19921,73,:3562601807_3,5.56,()
19922,73,:3562601807_4,5.0,()
19923,73,:3562601807_5,5.56,()
19924,73,:3562601809_0,8.33,()
19925,73,:3562601809_1,6.84,()
19926,73,:3562601809_2,5.01,()
19927,73,:3562601809_3,6.93,()
19928,73,:3562601809_4,5.13,()
19929,73,:3562601809_5,8.33,()
19930,73,:3562601809_6,6.84,()
19931,73,:3562601816_0,6.17,()
19932,73,:3562601816_1,8.33,()
19933,73,:3562601816_2,6.09,()
19934,73,:3562601819_0,5.56,()
19935,73,:3562601819_1,3.8,()
19936,73,:3562601819_2,5.56,()
19937,73,:3562601819_3,5.56,()
19938,73,:3562601819_4,5.56,()
19939,73,:3562601819_5,5.56,()
19940,73,:3566241825_0,8.33,()
19941,73,:3566241825_1,6.74,()
19942,73,:3566241825_2,4.86,()
19943,73,:3566241825_3,6.63,()
19944,73,:3566241825_4,4.72,()
19945,73,:3566241825_5,8.33,()
19946,73,:3566241825_6,6.74,()
19947,73,:3577629914_0,6.95,()
19948,73,:3577629914_1,8.33,()
19949,73,:3577629914_3,4.26,()
19950,73,:36313879_0,6.59,()
19951,73,:36313879_1,6.95,()
19952,73,:36313879_10,8.33,()
19953,73,:36313879_11,8.09,()
19954,73,:36313879_12,6.95,()
19955,73,:36313879_13,8.09,()
19956,73,:36313879_2,8.01,()
19957,73,:36313879_3,6.51,()
19958,73,:36313879_4,8.33,()
19959,73,:36313879_5,6.95,()
19960,73,:36313879_6,5.24,()
19961,73,:36313879_7,6.95,()
19962,73,:36313879_8,6.95,()
19963,73,:36313879_9,5.8,()
19964,73,:389281_0,8.33,()
19965,73,:389281_1,8.33,()
19966,73,:389281_2,6.12,()
19967,73,:389281_3,8.33,()
19968,73,:389281_5,6.82,()
19969,73,:389281_6,8.33,()
19970,73,:389281_7,7.35,()
19971,73,:389281_8,8.33,()
19972,73,:389663_0,6.93,()
19973,73,:389663_2,8.33,()
19974,73,:4360805516_0,3.96,()
19975,73,:4360805516_1,5.56,()
19976,73,:5123390130_0,8.33,()
19977,73,:5123390130_1,8.33,()
19978,73,:5295502772_0,8.33,()
19979,73,:530287775_0,6.46,()
19980,73,:530287775_1,8.33,()
19981,73,:530287775_2,8.33,()
19982,73,:530287775_4,7.39,()
19983,73,:530941809_0,8.33,()
19984,73,:530941809_2,4.99,()
19985,73,:530941809_3,5.7,()
19986,73,:5355515613_0,8.33,()
19987,73,:5355515613_1,8.33,()
19988,73,:5355515615_0,8.33,()
19989,73,:5355515615_1,8.33,()
19990,73,:6448533087_0,8.33,()
19991,73,:6448533087_1,6.95,()
19992,73,:6448533087_2,4.33,()
19993,73,:6448533087_3,6.95,()
19994,73,:6448533087_4,4.35,()
19995,73,:6448533087_5,8.33,()
19996,73,:6448533087_7,6.95,()
19997,73,:7447234461_0,4.81,()
19998,73,:7447234461_1,6.05,()
19999,73,:7447234461_2,8.33,()
20000,73,:904491768_0,6.74,()
20001,73,:904491768_1,4.75,()
20002,73,:904491768_2,8.33,()
20003,73,:904491814_0,4.84,()
20004,73,:904491814_1,5.93,()
20005,73,:904491814_2,8.33,()
20006,73,:9101555_0,6.5,()
20007,73,:9964901732_0,6.62,()
20008,73,:9964901732_1,7.76,()
20009,73,:9964901732_2,6.21,()
20010,73,:9964901732_3,8.33,()
20011,73,:9964901732_4,8.33,()
20012,73,:9964901732_5,8.1,()
20013,73,:9964901732_6,8.1,()
20014,73,:9964901733_0,8.33,()
20015,73,:9964901733_1,8.33,()
20016,74,-1,8.33,()
20017,74,-11,5.56,()
20018,74,-12,5.56,()
20019,74,-14,8.33,()
20020,74,-17,5.56,()
20021,74,-19,8.33,()
20022,74,-2,8.33,()
20023,74,-20,8.33,()
20024,74,-23,8.33,()
20025,74,-24,2.78,()
20026,74,-27,5.56,()
20027,74,-28,8.33,()
20028,74,-3,8.33,()
20029,74,-30,8.33,()
20030,74,-32,8.33,()
20031,74,-33,8.33,()
20032,74,-34,5.56,()
20033,74,-35,7.725530572553881,"('v_2',)"
20034,74,-36,5.56,()
20035,74,-37,5.56,()
20036,74,-38,5.56,()
20037,74,-39,5.56,()
20038,74,-40,8.33,()
20039,74,-41,5.56,()
20040,74,-43,5.56,()
20041,74,-44,5.56,()
20042,74,-45,8.33,()
20043,74,-47,5.56,()
20044,74,-48,5.56,()
20045,74,-49,2.78,()
20046,74,-50,8.33,()
20047,74,-52,8.33,()
20048,74,-53,2.78,()
20049,74,-54,8.33,()
20050,74,-55,5.56,()
20051,74,-56,8.33,()
20052,74,-58,8.33,()
20053,74,-59,2.78,()
20054,74,-60,8.33,()
20055,74,-61,5.56,()
20056,74,-62,8.33,()
20057,74,-63,8.33,()
20058,74,-64,8.33,()
20059,74,-65,5.56,()
20060,74,-66,2.78,()
20061,74,-67,2.78,()
20062,74,-68,2.78,()
20063,74,-7,5.56,()
20064,74,-70,5.56,()
20065,74,-72,5.56,()
20066,74,-8,7.213451887724996,"('v_3', 'v_1')"
20067,74,-9,8.33,()
20068,74,0,8.33,()
20069,74,1,8.33,()
20070,74,10,8.33,()
20071,74,11,5.56,()
20072,74,12,5.56,()
20073,74,13,8.33,()
20074,74,14,8.33,()
20075,74,15,8.33,()
20076,74,16,8.33,()
20077,74,17,5.56,()
20078,74,18,8.33,()
20079,74,19,8.33,()
20080,74,2,8.33,()
20081,74,20,8.33,()
20082,74,21,8.33,()
20083,74,22,8.33,()
20084,74,23,8.33,()
20085,74,24,2.78,()
20086,74,25,8.33,()
20087,74,26,8.33,()
20088,74,27,5.56,()
20089,74,28,8.33,()
20090,74,29,8.33,()
20091,74,3,8.33,()
20092,74,30,8.33,()
20093,74,31,8.33,()
20094,74,32,8.33,()
20095,74,33,8.33,()
20096,74,34,5.56,()
20097,74,35,8.33,()
20098,74,36,5.56,()
20099,74,37,5.56,()
20100,74,38,5.56,()
20101,74,39,5.56,()
20102,74,4,8.33,()
20103,74,40,8.33,()
20104,74,41,5.56,()
20105,74,42,8.33,()
20106,74,43,5.56,()
20107,74,44,5.56,()
20108,74,45,8.33,()
20109,74,46,8.33,()
20110,74,47,5.56,()
20111,74,48,5.56,()
20112,74,49,2.78,()
20113,74,50,8.33,()
20114,74,51,8.33,()
20115,74,52,8.33,()
20116,74,53,2.78,()
20117,74,54,8.33,()
20118,74,55,5.56,()
20119,74,56,8.33,()
20120,74,57,8.33,()
20121,74,58,8.33,()
20122,74,59,2.78,()
20123,74,6,8.33,()
20124,74,60,8.33,()
20125,74,61,5.56,()
20126,74,62,8.33,()
20127,74,63,8.33,()
20128,74,64,8.33,()
20129,74,65,5.56,()
20130,74,66,2.78,()
20131,74,67,2.78,()
20132,74,68,2.78,()
20133,74,69,8.33,()
20134,74,7,5.56,()
20135,74,70,5.56,()
20136,74,71,5.142914320208313,"('v_6', 'v_4')"
20137,74,72,5.56,()
20138,74,8,8.33,()
20139,74,9,8.33,()
20140,74,:10253939533_0,5.43,()
20141,74,:10253939533_1,5.56,()
20142,74,:10602668616_0,5.06,()
20143,74,:10602668616_1,5.04,()
20144,74,:10602668616_2,4.8640571029231845,"('v_7',)"
20145,74,:10602668621_0,6.95,()
20146,74,:10602668621_1,4.67,()
20147,74,:10602668621_2,8.33,()
20148,74,:135109553_0,5.56,()
20149,74,:135109553_1,6.28,()
20150,74,:135109553_2,4.91,()
20151,74,:135109553_3,5.56,()
20152,74,:135109553_4,6.95,()
20153,74,:135109553_5,8.33,()
20154,74,:135109553_6,6.95,()
20155,74,:135109553_7,6.95,()
20156,74,:135109570_0,8.33,()
20157,74,:135109570_2,5.06,()
20158,74,:135109574_0,8.33,()
20159,74,:135109574_1,7.58,()
20160,74,:135109574_2,4.85,()
20161,74,:135109574_3,8.33,()
20162,74,:135109580_0,4.71,()
20163,74,:135109580_1,6.95,()
20164,74,:135109580_2,8.33,()
20165,74,:17648104_0,8.33,()
20166,74,:17648104_1,6.609999999999999,()
20167,74,:17648111_0,3.94,()
20168,74,:2384200130_0,5.87,()
20169,74,:2384200130_1,8.33,()
20170,74,:2384200130_2,8.33,()
20171,74,:2384200130_4,8.33,()
20172,74,:2384200132_0,8.33,()
20173,74,:2384200132_1,8.33,()
20174,74,:247416072_0,8.33,()
20175,74,:247416072_1,6.855465023869201,"('v_5',)"
20176,74,:247416072_2,6.91,()
20177,74,:247416072_3,5.16,()
20178,74,:247416073_0,5.61,()
20179,74,:26165090_0,6.92,()
20180,74,:2996413692_0,7.67,()
20181,74,:2996413692_1,5.07,()
20182,74,:3562601793_0,8.33,()
20183,74,:3562601793_1,6.95,()
20184,74,:3562601793_2,6.95,()
20185,74,:3562601793_3,6.95,()
20186,74,:3562601793_4,4.7,()
20187,74,:3562601793_5,8.33,()
20188,74,:3562601793_6,6.95,()
20189,74,:3562601802_0,8.33,()
20190,74,:3562601802_1,6.67,()
20191,74,:3562601802_2,4.69,()
20192,74,:3562601802_3,6.95,()
20193,74,:3562601802_4,6.95,()
20194,74,:3562601802_5,8.33,()
20195,74,:3562601802_6,6.67,()
20196,74,:3562601807_0,5.56,()
20197,74,:3562601807_1,5.56,()
20198,74,:3562601807_2,5.56,()
20199,74,:3562601807_3,5.56,()
20200,74,:3562601807_4,5.0,()
20201,74,:3562601807_5,5.56,()
20202,74,:3562601809_0,8.33,()
20203,74,:3562601809_1,6.84,()
20204,74,:3562601809_2,5.01,()
20205,74,:3562601809_3,6.93,()
20206,74,:3562601809_4,5.13,()
20207,74,:3562601809_5,8.33,()
20208,74,:3562601809_6,6.84,()
20209,74,:3562601816_0,6.17,()
20210,74,:3562601816_1,8.33,()
20211,74,:3562601816_2,6.09,()
20212,74,:3562601819_0,5.56,()
20213,74,:3562601819_1,3.8,()
20214,74,:3562601819_2,5.56,()
20215,74,:3562601819_3,5.56,()
20216,74,:3562601819_4,5.56,()
20217,74,:3562601819_5,5.56,()
20218,74,:3566241825_0,8.33,()
20219,74,:3566241825_1,6.74,()
20220,74,:3566241825_2,4.86,()
20221,74,:3566241825_3,6.63,()
20222,74,:3566241825_4,4.72,()
20223,74,:3566241825_5,8.33,()
20224,74,:3566241825_6,6.74,()
20225,74,:3577629914_0,6.95,()
20226,74,:3577629914_1,8.33,()
20227,74,:3577629914_3,4.26,()
20228,74,:36313879_0,6.59,()
20229,74,:36313879_1,6.95,()
20230,74,:36313879_10,8.33,()
20231,74,:36313879_11,8.09,()
20232,74,:36313879_12,6.95,()
20233,74,:36313879_13,8.09,()
20234,74,:36313879_2,8.01,()
20235,74,:36313879_3,6.51,()
20236,74,:36313879_4,8.33,()
20237,74,:36313879_5,6.95,()
20238,74,:36313879_6,5.24,()
20239,74,:36313879_7,6.95,()
20240,74,:36313879_8,6.95,()
20241,74,:36313879_9,5.8,()
20242,74,:389281_0,8.33,()
20243,74,:389281_1,8.33,()
20244,74,:389281_2,6.12,()
20245,74,:389281_3,8.33,()
20246,74,:389281_5,6.82,()
20247,74,:389281_6,8.33,()
20248,74,:389281_7,7.35,()
20249,74,:389281_8,8.33,()
20250,74,:389663_0,6.93,()
20251,74,:389663_2,8.33,()
20252,74,:4360805516_0,3.96,()
20253,74,:4360805516_1,5.56,()
20254,74,:5123390130_0,8.33,()
20255,74,:5123390130_1,8.33,()
20256,74,:5295502772_0,8.33,()
20257,74,:530287775_0,6.46,()
20258,74,:530287775_1,8.33,()
20259,74,:530287775_2,8.33,()
20260,74,:530287775_4,7.39,()
20261,74,:530941809_0,8.33,()
20262,74,:530941809_2,4.99,()
20263,74,:530941809_3,5.7,()
20264,74,:5355515613_0,8.33,()
20265,74,:5355515613_1,8.33,()
20266,74,:5355515615_0,8.33,()
20267,74,:5355515615_1,8.33,()
20268,74,:6448533087_0,8.33,()
20269,74,:6448533087_1,6.95,()
20270,74,:6448533087_2,4.33,()
20271,74,:6448533087_3,6.95,()
20272,74,:6448533087_4,4.35,()
20273,74,:6448533087_5,8.33,()
20274,74,:6448533087_7,6.95,()
20275,74,:7447234461_0,4.81,()
20276,74,:7447234461_1,6.05,()
20277,74,:7447234461_2,8.33,()
20278,74,:904491768_0,6.74,()
20279,74,:904491768_1,4.75,()
20280,74,:904491768_2,8.33,()
20281,74,:904491814_0,4.84,()
20282,74,:904491814_1,5.93,()
20283,74,:904491814_2,8.33,()
20284,74,:9101555_0,6.5,()
20285,74,:9964901732_0,6.62,()
20286,74,:9964901732_1,7.76,()
20287,74,:9964901732_2,6.21,()
20288,74,:9964901732_3,8.33,()
20289,74,:9964901732_4,8.33,()
20290,74,:9964901732_5,8.1,()
20291,74,:9964901732_6,8.1,()
20292,74,:9964901733_0,8.33,()
20293,74,:9964901733_1,8.33,()
20294,75,-1,8.33,()
20295,75,-11,5.56,()
20296,75,-12,5.56,()
20297,75,-14,8.33,()
20298,75,-17,5.56,()
20299,75,-19,8.33,()
20300,75,-2,8.33,()
20301,75,-20,8.33,()
20302,75,-23,8.33,()
20303,75,-24,2.78,()
20304,75,-27,5.56,()
20305,75,-28,8.33,()
20306,75,-3,8.33,()
20307,75,-30,8.33,()
20308,75,-32,8.33,()
20309,75,-33,8.33,()
20310,75,-34,5.56,()
20311,75,-35,7.688786481965117,"('v_2',)"
20312,75,-36,5.56,()
20313,75,-37,5.56,()
20314,75,-38,5.56,()
20315,75,-39,5.56,()
20316,75,-40,8.33,()
20317,75,-41,5.56,()
20318,75,-43,5.56,()
20319,75,-44,5.56,()
20320,75,-45,8.33,()
20321,75,-47,5.56,()
20322,75,-48,5.56,()
20323,75,-49,2.78,()
20324,75,-50,8.33,()
20325,75,-52,8.33,()
20326,75,-53,2.78,()
20327,75,-54,8.33,()
20328,75,-55,5.56,()
20329,75,-56,8.33,()
20330,75,-58,8.33,()
20331,75,-59,2.78,()
20332,75,-60,8.33,()
20333,75,-61,5.56,()
20334,75,-62,8.33,()
20335,75,-63,8.33,()
20336,75,-64,8.33,()
20337,75,-65,5.56,()
20338,75,-66,2.78,()
20339,75,-67,2.78,()
20340,75,-68,2.78,()
20341,75,-7,5.56,()
20342,75,-70,5.56,()
20343,75,-72,5.56,()
20344,75,-8,6.956489670632741,"('v_3', 'v_1')"
20345,75,-9,8.33,()
20346,75,0,8.33,()
20347,75,1,8.33,()
20348,75,10,8.33,()
20349,75,11,5.56,()
20350,75,12,5.56,()
20351,75,13,8.33,()
20352,75,14,8.33,()
20353,75,15,8.33,()
20354,75,16,8.33,()
20355,75,17,5.56,()
20356,75,18,8.33,()
20357,75,19,8.33,()
20358,75,2,8.33,()
20359,75,20,8.33,()
20360,75,21,8.33,()
20361,75,22,8.33,()
20362,75,23,8.33,()
20363,75,24,2.78,()
20364,75,25,8.33,()
20365,75,26,8.33,()
20366,75,27,5.56,()
20367,75,28,8.33,()
20368,75,29,8.33,()
20369,75,3,8.33,()
20370,75,30,8.33,()
20371,75,31,8.33,()
20372,75,32,8.33,()
20373,75,33,8.33,()
20374,75,34,5.56,()
20375,75,35,8.33,()
20376,75,36,5.56,()
20377,75,37,5.56,()
20378,75,38,5.56,()
20379,75,39,5.56,()
20380,75,4,8.33,()
20381,75,40,8.33,()
20382,75,41,5.56,()
20383,75,42,8.33,()
20384,75,43,5.56,()
20385,75,44,5.56,()
20386,75,45,8.33,()
20387,75,46,8.33,()
20388,75,47,5.56,()
20389,75,48,5.56,()
20390,75,49,2.78,()
20391,75,50,8.33,()
20392,75,51,8.33,()
20393,75,52,8.33,()
20394,75,53,2.78,()
20395,75,54,8.33,()
20396,75,55,5.56,()
20397,75,56,8.33,()
20398,75,57,8.33,()
20399,75,58,8.33,()
20400,75,59,2.78,()
20401,75,6,8.33,()
20402,75,60,8.33,()
20403,75,61,5.56,()
20404,75,62,8.33,()
20405,75,63,8.33,()
20406,75,64,8.33,()
20407,75,65,5.56,()
20408,75,66,2.78,()
20409,75,67,2.78,()
20410,75,68,2.78,()
20411,75,69,6.153487908456586,"('v_7',)"
20412,75,7,5.56,()
20413,75,70,5.56,()
20414,75,71,5.404283420699494,"('v_6', 'v_4')"
20415,75,72,5.56,()
20416,75,8,8.33,()
20417,75,9,8.33,()
20418,75,:10253939533_0,5.43,()
20419,75,:10253939533_1,5.56,()
20420,75,:10602668616_0,5.06,()
20421,75,:10602668616_1,5.04,()
20422,75,:10602668616_2,8.33,()
20423,75,:10602668621_0,6.95,()
20424,75,:10602668621_1,4.67,()
20425,75,:10602668621_2,8.33,()
20426,75,:135109553_0,5.56,()
20427,75,:135109553_1,6.28,()
20428,75,:135109553_2,4.91,()
20429,75,:135109553_3,5.56,()
20430,75,:135109553_4,6.95,()
20431,75,:135109553_5,8.33,()
20432,75,:135109553_6,6.95,()
20433,75,:135109553_7,6.95,()
20434,75,:135109570_0,8.33,()
20435,75,:135109570_2,5.06,()
20436,75,:135109574_0,8.33,()
20437,75,:135109574_1,7.58,()
20438,75,:135109574_2,4.85,()
20439,75,:135109574_3,8.33,()
20440,75,:135109580_0,4.71,()
20441,75,:135109580_1,6.95,()
20442,75,:135109580_2,8.33,()
20443,75,:17648104_0,8.33,()
20444,75,:17648104_1,6.609999999999999,()
20445,75,:17648111_0,3.94,()
20446,75,:2384200130_0,5.87,()
20447,75,:2384200130_1,8.33,()
20448,75,:2384200130_2,8.33,()
20449,75,:2384200130_4,8.33,()
20450,75,:2384200132_0,8.33,()
20451,75,:2384200132_1,8.33,()
20452,75,:247416072_0,8.33,()
20453,75,:247416072_1,6.5854073089291525,"('v_5',)"
20454,75,:247416072_2,6.91,()
20455,75,:247416072_3,5.16,()
20456,75,:247416073_0,5.61,()
20457,75,:26165090_0,6.92,()
20458,75,:2996413692_0,7.67,()
20459,75,:2996413692_1,5.07,()
20460,75,:3562601793_0,8.33,()
20461,75,:3562601793_1,6.95,()
20462,75,:3562601793_2,6.95,()
20463,75,:3562601793_3,6.95,()
20464,75,:3562601793_4,4.7,()
20465,75,:3562601793_5,8.33,()
20466,75,:3562601793_6,6.95,()
20467,75,:3562601802_0,8.33,()
20468,75,:3562601802_1,6.67,()
20469,75,:3562601802_2,4.69,()
20470,75,:3562601802_3,6.95,()
20471,75,:3562601802_4,6.95,()
20472,75,:3562601802_5,8.33,()
20473,75,:3562601802_6,6.67,()
20474,75,:3562601807_0,5.56,()
20475,75,:3562601807_1,5.56,()
20476,75,:3562601807_2,5.56,()
20477,75,:3562601807_3,5.56,()
20478,75,:3562601807_4,5.0,()
20479,75,:3562601807_5,5.56,()
20480,75,:3562601809_0,8.33,()
20481,75,:3562601809_1,6.84,()
20482,75,:3562601809_2,5.01,()
20483,75,:3562601809_3,6.93,()
20484,75,:3562601809_4,5.13,()
20485,75,:3562601809_5,8.33,()
20486,75,:3562601809_6,6.84,()
20487,75,:3562601816_0,6.17,()
20488,75,:3562601816_1,8.33,()
20489,75,:3562601816_2,6.09,()
20490,75,:3562601819_0,5.56,()
20491,75,:3562601819_1,3.8,()
20492,75,:3562601819_2,5.56,()
20493,75,:3562601819_3,5.56,()
20494,75,:3562601819_4,5.56,()
20495,75,:3562601819_5,5.56,()
20496,75,:3566241825_0,8.33,()
20497,75,:3566241825_1,6.74,()
20498,75,:3566241825_2,4.86,()
20499,75,:3566241825_3,6.63,()
20500,75,:3566241825_4,4.72,()
20501,75,:3566241825_5,8.33,()
20502,75,:3566241825_6,6.74,()
20503,75,:3577629914_0,6.95,()
20504,75,:3577629914_1,8.33,()
20505,75,:3577629914_3,4.26,()
20506,75,:36313879_0,6.59,()
20507,75,:36313879_1,6.95,()
20508,75,:36313879_10,8.33,()
20509,75,:36313879_11,8.09,()
20510,75,:36313879_12,6.95,()
20511,75,:36313879_13,8.09,()
20512,75,:36313879_2,8.01,()
20513,75,:36313879_3,6.51,()
20514,75,:36313879_4,8.33,()
20515,75,:36313879_5,6.95,()
20516,75,:36313879_6,5.24,()
20517,75,:36313879_7,6.95,()
20518,75,:36313879_8,6.95,()
20519,75,:36313879_9,5.8,()
20520,75,:389281_0,8.33,()
20521,75,:389281_1,8.33,()
20522,75,:389281_2,6.12,()
20523,75,:389281_3,8.33,()
20524,75,:389281_5,6.82,()
20525,75,:389281_6,8.33,()
20526,75,:389281_7,7.35,()
20527,75,:389281_8,8.33,()
20528,75,:389663_0,6.93,()
20529,75,:389663_2,8.33,()
20530,75,:4360805516_0,3.96,()
20531,75,:4360805516_1,5.56,()
20532,75,:5123390130_0,8.33,()
20533,75,:5123390130_1,8.33,()
20534,75,:5295502772_0,8.33,()
20535,75,:530287775_0,6.46,()
20536,75,:530287775_1,8.33,()
20537,75,:530287775_2,8.33,()
20538,75,:530287775_4,7.39,()
20539,75,:530941809_0,8.33,()
20540,75,:530941809_2,4.99,()
20541,75,:530941809_3,5.7,()
20542,75,:5355515613_0,8.33,()
20543,75,:5355515613_1,8.33,()
20544,75,:5355515615_0,8.33,()
20545,75,:5355515615_1,8.33,()
20546,75,:6448533087_0,8.33,()
20547,75,:6448533087_1,6.95,()
20548,75,:6448533087_2,4.33,()
20549,75,:6448533087_3,6.95,()
20550,75,:6448533087_4,4.35,()
20551,75,:6448533087_5,8.33,()
20552,75,:6448533087_7,6.95,()
20553,75,:7447234461_0,4.81,()
20554,75,:7447234461_1,6.05,()
20555,75,:7447234461_2,8.33,()
20556,75,:904491768_0,6.74,()
20557,75,:904491768_1,4.75,()
20558,75,:904491768_2,8.33,()
20559,75,:904491814_0,4.84,()
20560,75,:904491814_1,5.93,()
20561,75,:904491814_2,8.33,()
20562,75,:9101555_0,6.5,()
20563,75,:9964901732_0,6.62,()
20564,75,:9964901732_1,7.76,()
20565,75,:9964901732_2,6.21,()
20566,75,:9964901732_3,8.33,()
20567,75,:9964901732_4,8.33,()
20568,75,:9964901732_5,8.1,()
20569,75,:9964901732_6,8.1,()
20570,75,:9964901733_0,8.33,()
20571,75,:9964901733_1,8.33,()
20572,76,-1,8.33,()
20573,76,-11,5.56,()
20574,76,-12,5.56,()
20575,76,-14,8.33,()
20576,76,-17,5.56,()
20577,76,-19,8.33,()
20578,76,-2,8.33,()
20579,76,-20,8.33,()
20580,76,-23,8.33,()
20581,76,-24,2.78,()
20582,76,-27,5.56,()
20583,76,-28,8.33,()
20584,76,-3,8.33,()
20585,76,-30,8.33,()
20586,76,-32,8.33,()
20587,76,-33,8.33,()
20588,76,-34,5.56,()
20589,76,-35,5.916264123793244,"('v_5',)"
20590,76,-36,5.56,()
20591,76,-37,5.56,()
20592,76,-38,5.56,()
20593,76,-39,5.56,()
20594,76,-40,8.33,()
20595,76,-41,5.56,()
20596,76,-43,5.56,()
20597,76,-44,5.56,()
20598,76,-45,8.33,()
20599,76,-47,5.56,()
20600,76,-48,5.56,()
20601,76,-49,2.78,()
20602,76,-50,8.33,()
20603,76,-52,8.33,()
20604,76,-53,2.78,()
20605,76,-54,8.33,()
20606,76,-55,5.56,()
20607,76,-56,8.33,()
20608,76,-58,8.33,()
20609,76,-59,2.78,()
20610,76,-60,8.33,()
20611,76,-61,5.56,()
20612,76,-62,8.33,()
20613,76,-63,8.33,()
20614,76,-64,8.33,()
20615,76,-65,5.56,()
20616,76,-66,2.78,()
20617,76,-67,2.78,()
20618,76,-68,2.78,()
20619,76,-7,5.56,()
20620,76,-70,5.56,()
20621,76,-72,5.56,()
20622,76,-8,7.148448596288215,"('v_3', 'v_1')"
20623,76,-9,8.33,()
20624,76,0,8.33,()
20625,76,1,8.33,()
20626,76,10,8.33,()
20627,76,11,5.56,()
20628,76,12,5.56,()
20629,76,13,8.33,()
20630,76,14,8.33,()
20631,76,15,8.33,()
20632,76,16,8.33,()
20633,76,17,5.56,()
20634,76,18,8.33,()
20635,76,19,8.33,()
20636,76,2,8.33,()
20637,76,20,8.33,()
20638,76,21,8.33,()
20639,76,22,8.33,()
20640,76,23,8.33,()
20641,76,24,2.78,()
20642,76,25,8.33,()
20643,76,26,8.33,()
20644,76,27,5.56,()
20645,76,28,8.33,()
20646,76,29,8.33,()
20647,76,3,8.33,()
20648,76,30,8.33,()
20649,76,31,8.33,()
20650,76,32,8.33,()
20651,76,33,8.33,()
20652,76,34,5.56,()
