Experiment ID,Episode,Execution Time (seconds),Time Cost,Find
600-37,600,1.2004249095916748,1092.382227904423,True
600-38,600,1.0523357391357422,1388.8269748670014,True
600-39,600,1.2529468536376953,1184.5768187149633,True
600-40,600,1.1343128681182861,600.0312342978386,True
600-41,600,0.9649982452392578,1434.14680421081,True
600-42,600,1.1996588706970215,1418.8472093160337,True
600-43,600,1.1147301197052002,1251.5030538392457,True
600-44,600,1.07014799118042,1351.1098229740223,True
600-45,600,1.1448898315429688,962.7618933750603,True
600-46,600,1.068721055984497,1136.2963389851986,True
51,600,0,0,False
600-48,600,1.2948229312896729,1485.9068369476495,True
600-49,600,1.0729038715362549,969.6862116107054,True
800-0,800,0.9092860221862793,1264.2248511047067,True
51,800,0,0,False
800-2,800,1.350135087966919,912.6549634238144,True
800-3,800,1.412118911743164,99800447.542751,False
51,800,0,0,False
800-5,800,1.086082935333252,740.8004879163155,True
800-6,800,1.6310911178588867,771.0900347747645,True
800-7,800,1.613293170928955,1113.2301546373947,True
51,800,0,0,False
800-9,800,1.605821132659912,899.9787366004716,True
800-10,800,1.2396950721740723,1496.821601786324,True
51,800,0,0,False
800-12,800,1.4194238185882568,1217.5895546963006,True
800-13,800,1.427069902420044,1348.3682329317264,True
51,800,0,0,False
800-15,800,1.528625249862671,1575.1199816170117,True
800-16,800,1.7514331340789795,99700723.25097932,False
800-17,800,1.2967629432678223,1229.6966601543425,True
800-18,800,1.584751844406128,99600940.37670451,False
800-19,800,1.4527122974395752,1186.571099672465,True
800-20,800,1.3213071823120117,558.995,True
800-21,800,1.3660039901733398,1147.7166666666665,True
800-22,800,1.4661719799041748,839.1271397348978,True
800-23,800,1.3692963123321533,1048.8625600384241,True
800-24,800,0.8849747180938721,1043.8895573218488,True
800-25,800,1.3621587753295898,1010.2433333333333,True
800-26,800,1.328902244567871,1316.9416769305467,True
800-27,800,1.3890221118927002,99600995.5407398,False
800-28,800,1.3599941730499268,1079.268468510494,True
800-29,800,1.2423582077026367,1231.0683333333334,True
51,800,0,0,False
800-31,800,0.8527529239654541,232.17666666666665,True
800-32,800,1.8725390434265137,99500798.69498557,False
800-33,800,1.580099105834961,798.1940006437958,True
800-34,800,1.789682149887085,99800724.68169068,False
800-35,800,1.5173230171203613,1436.5199999999995,True
800-36,800,1.4564049243927002,647.9569819245467,True
800-37,800,1.577934980392456,542.3968258558051,True
800-38,800,1.6422631740570068,804.4469506700113,True
800-39,800,1.341418981552124,1144.807104699331,True
800-40,800,1.4076290130615234,768.4358933717579,True
800-41,800,1.5270862579345703,1102.9586273872467,True
800-42,800,1.4930052757263184,785.1436315916625,True
800-43,800,1.1198348999023438,588.4420593568652,True
800-44,800,1.3798530101776123,911.1666017863239,True
800-45,800,1.334312915802002,1246.2499999999995,True
800-46,800,1.3938992023468018,1049.9421545829823,True
51,800,0,0,False
800-48,800,1.4580049514770508,1526.0843557315527,True
800-49,800,1.412485122680664,1168.5232858648674,True
1000-0,1000,2.0362820625305176,1091.5449999999996,True
51,1000,0,0,False
1000-2,1000,1.7199130058288574,599.1199999999998,True
1000-3,1000,1.9455978870391846,876.4547631414675,True
51,1000,0,0,False
